user_id,image_id,valence,arousal,dominance,rating,categorical_emotion
106,1642,4,4,4,1,Surprise
106,379,5,5,5,0,Fear
106,94,5,5,5,0,Sadness
107,169,3,3,1,1,Anger
107,1496,4,4,4,1,Sadness
107,2951,3,3,3,1,Happiness
107,2287,3,3,3,1,Happiness
107,556,2,1,2,1,Surprise
107,769,1,1,1,1,Neutral
107,93,2,2,2,1,Happiness
107,2521,1,1,1,1,Surprise
107,1812,4,3,4,1,Fear
107,231,3,3,3,1,Fear
107,2238,5,5,5,1,Happiness
107,95,1,1,1,1,Sadness
107,2406,1,1,1,1,Neutral
107,25,1,2,2,1,Neutral
107,692,5,5,5,1,Happiness
108,2951,4,2,3,1,Neutral
108,1496,3,2,4,1,Surprise
108,169,1,4,5,0,Fear
108,2238,4,4,4,1,Happiness
108,1812,3,2,3,1,Neutral
108,25,2,4,4,1,Fear
108,2406,4,3,4,1,Happiness
108,2521,3,1,3,1,Neutral
108,556,4,3,4,1,Happiness
108,2287,4,3,4,1,Happiness
108,692,4,4,4,1,Surprise
108,93,5,2,4,1,Neutral
108,769,2,2,2,1,Sadness
108,231,1,5,5,0,Anger
108,95,2,4,4,0,Sadness
109,169,1,2,2,0,Neutral
109,1496,2,2,2,0,Fear
109,2951,1,1,2,1,Neutral
109,692,2,1,2,1,Neutral
109,95,3,2,2,0,Sadness
109,2287,2,1,3,1,Happiness
109,2521,2,2,2,1,Happiness
109,769,3,4,4,0,Anger
109,93,2,3,3,0,Fear
109,1812,2,3,2,0,Sadness
109,2406,2,3,2,0,Fear
109,556,2,2,2,1,Neutral
109,25,2,2,2,0,Sadness
109,231,3,3,3,0,Anger
109,2238,2,2,2,1,Happiness
110,1940,2,1,1,0,Sadness
110,2372,3,1,1,1,Happiness
110,2370,2,1,2,0,Neutral
110,2895,3,3,2,0,Disgust
110,644,3,2,2,1,Happiness
110,481,3,1,2,1,Neutral
110,953,2,2,3,0,Fear
110,1891,2,3,3,0,Fear
110,2315,2,2,3,0,Sadness
110,1869,2,2,3,0,Sadness
110,2955,1,2,3,0,Surprise
110,2811,2,2,3,0,Sadness
110,2951,3,2,2,1,Surprise
110,169,1,4,3,0,Sadness
110,1496,1,4,3,0,Sadness
111,2476,3,2,2,0,Disgust
111,991,3,3,3,1,Neutral
111,2661,4,1,4,1,Happiness
111,2315,3,2,3,1,Happiness
111,481,4,2,4,1,Happiness
111,2895,3,4,2,1,Fear
111,2370,2,3,2,0,Fear
111,644,4,2,2,1,Happiness
111,1869,2,3,3,0,Disgust
111,1891,2,4,2,0,Fear
111,2955,2,2,2,0,Sadness
111,1940,3,4,2,0,Fear
111,953,3,3,2,1,Surprise
111,2372,4,2,2,1,Happiness
111,2811,2,3,3,0,Fear
112,991,1,1,2,0,Sadness
112,2476,1,2,2,0,Disgust
112,2661,3,2,1,1,Happiness
112,1940,2,1,3,1,Sadness
112,2895,4,3,3,1,Fear
112,644,2,4,2,1,Happiness
112,953,4,2,4,1,Sadness
112,1869,2,2,1,0,Sadness
112,481,3,4,2,1,Happiness
112,2811,2,1,3,0,Sadness
112,2955,1,3,3,0,Fear
112,1891,4,3,2,1,Happiness
112,2315,3,2,4,0,Happiness
112,2372,4,4,3,1,Happiness
112,2370,4,2,3,1,Happiness
113,2661,3,2,3,1,Neutral
113,2476,2,3,2,0,Fear
113,991,3,4,2,0,Neutral
113,2955,3,4,3,1,Fear
113,2895,4,2,3,1,Neutral
113,2372,5,2,3,1,Happiness
113,1940,3,3,4,1,Neutral
113,644,5,1,3,1,Happiness
113,481,4,2,4,1,Happiness
113,2315,4,3,2,1,Happiness
113,953,3,3,1,1,Fear
113,2370,4,2,3,1,Happiness
113,2811,3,3,3,0,Neutral
113,1869,3,4,2,1,Fear
113,1891,2,4,2,0,Fear
114,2258,3,1,5,1,Neutral
114,2291,3,2,4,0,Neutral
114,402,3,1,4,1,Disgust
114,1691,4,1,4,1,Happiness
114,2848,4,1,4,1,Neutral
114,2285,5,1,3,1,Happiness
114,2727,5,2,3,1,Surprise
114,208,4,2,4,1,Neutral
114,601,3,2,2,1,Fear
114,2738,3,1,3,1,Surprise
114,2127,3,3,2,1,Surprise
114,14,2,3,2,1,Fear
114,2661,4,2,3,1,Surprise
114,2476,3,1,4,1,Neutral
114,991,3,1,5,1,Neutral
115,1374,4,4,2,1,Happiness
115,1201,3,1,1,1,Neutral
115,2444,4,1,1,1,Happiness
115,402,4,3,2,1,Happiness
115,1691,4,4,3,1,Surprise
115,2727,2,1,2,1,Neutral
115,14,2,2,2,0,Fear
115,208,4,3,2,1,Happiness
115,2127,3,2,1,1,Happiness
115,601,3,1,1,1,Neutral
115,2291,3,1,1,0,Neutral
115,2848,4,2,1,1,Neutral
115,2285,4,3,3,1,Happiness
115,2738,3,1,1,1,Neutral
115,2258,3,1,1,1,Neutral
116,1374,5,4,5,1,Happiness
116,2444,1,1,1,1,Neutral
116,1201,3,2,2,1,Surprise
116,2291,3,2,2,1,Happiness
116,601,1,1,1,0,Fear
116,2738,1,1,1,0,Neutral
116,2285,3,3,1,1,Happiness
116,208,1,3,1,1,Surprise
116,1691,3,1,1,1,Neutral
116,2127,4,1,3,1,Happiness
116,2258,1,1,1,0,Neutral
116,14,2,2,1,1,Fear
116,402,3,4,4,1,Surprise
116,2848,4,1,4,1,Neutral
116,2727,2,1,1,0,Neutral
117,1374,4,5,4,1,Happiness
117,1201,3,1,3,1,Neutral
117,2444,4,4,4,1,Happiness
117,2291,3,1,3,1,Neutral
117,2258,2,1,1,1,Sadness
117,2285,2,2,2,1,Happiness
117,2127,2,1,2,1,Neutral
117,2848,1,1,1,1,Neutral
117,208,1,1,1,0,Disgust
117,1691,3,2,2,1,Happiness
117,2727,2,1,1,1,Neutral
117,2738,2,1,1,1,Neutral
117,402,1,1,1,1,Happiness
117,601,2,2,2,1,Happiness
117,14,2,3,4,1,Fear
118,2144,3,3,4,1,Surprise
118,969,3,2,3,1,Sadness
118,1112,3,3,2,1,Happiness
118,1078,3,3,2,1,Happiness
118,2989,3,3,3,1,Happiness
118,2344,3,3,2,1,Happiness
118,706,3,3,3,1,Surprise
118,861,3,3,3,1,Fear
118,235,3,3,2,1,Fear
118,857,1,1,1,0,Neutral
118,1176,3,3,3,1,Happiness
118,364,3,1,2,0,Sadness
118,2444,3,3,3,1,Happiness
118,1374,3,3,3,1,Surprise
118,1201,2,1,2,1,Neutral
119,756,3,1,1,1,Neutral
119,1340,2,2,2,1,Fear
119,2552,3,1,1,1,Neutral
119,857,3,1,1,0,Neutral
119,1078,3,1,1,1,Neutral
119,969,3,1,1,1,Neutral
119,364,2,2,1,0,Disgust
119,861,3,1,1,1,Neutral
119,1112,3,1,1,1,Neutral
119,1176,3,1,1,1,Neutral
119,2989,3,1,1,1,Neutral
119,2344,4,1,1,1,Neutral
119,706,3,1,1,1,Neutral
119,235,2,1,1,0,Neutral
119,2144,4,1,1,1,Neutral
120,1340,3,3,3,1,Neutral
120,2552,4,2,1,1,Happiness
120,756,3,2,2,1,Neutral
120,364,4,4,2,1,Sadness
120,235,4,2,2,0,Fear
120,1176,2,2,1,1,Happiness
120,2344,2,2,1,1,Neutral
120,1078,1,2,1,1,Surprise
120,1112,1,2,1,1,Surprise
120,969,1,2,1,1,Neutral
120,706,2,3,2,1,Surprise
120,2144,1,3,2,1,Happiness
120,861,2,2,3,1,Anger
120,2989,1,2,1,1,Surprise
120,857,2,1,3,1,Neutral
121,1340,3,5,2,1,Happiness
121,756,2,4,2,1,Fear
121,2552,2,3,2,1,Neutral
121,1112,2,3,2,1,Neutral
121,1078,1,5,5,0,Anger
121,364,2,3,2,0,Surprise
121,861,2,3,2,1,Neutral
121,2989,2,3,2,1,Happiness
121,706,2,3,2,0,Anger
121,2144,1,5,5,0,Fear
121,1176,2,3,2,1,Happiness
121,857,2,3,2,0,Surprise
121,2344,1,1,1,0,Fear
121,969,5,5,5,1,Happiness
121,235,1,5,5,1,Happiness
122,1601,3,1,3,0,Fear
122,864,4,1,5,1,Happiness
122,2937,5,3,4,1,Surprise
122,546,5,3,5,1,Happiness
122,699,2,4,3,0,Disgust
122,980,1,4,2,0,Sadness
122,681,5,1,5,1,Happiness
122,550,5,3,5,1,Happiness
122,1087,5,1,5,1,Neutral
122,429,5,3,3,1,Happiness
122,2299,5,2,4,1,Happiness
122,2736,5,3,5,1,Happiness
122,2552,4,2,4,1,Neutral
122,756,2,4,3,0,Disgust
122,1340,3,2,4,0,Neutral
123,2632,3,1,1,1,Neutral
123,310,3,1,1,0,Neutral
123,177,4,2,1,1,Happiness
123,724,3,1,1,0,Neutral
123,2876,2,3,1,0,Fear
123,2621,4,2,1,1,Happiness
123,1342,4,1,1,1,Happiness
123,1970,1,3,2,0,Sadness
123,1535,2,3,1,0,Fear
123,1247,2,2,2,0,Fear
123,1487,4,2,1,1,Happiness
123,1359,5,3,2,1,Happiness
123,2552,4,3,2,1,Happiness
123,1340,4,1,1,1,Happiness
123,756,1,3,2,0,Sadness
124,1785,3,2,4,1,Neutral
124,2621,4,3,3,1,Surprise
124,1683,5,4,3,1,Happiness
124,681,5,1,5,1,Happiness
124,2299,4,1,2,1,Happiness
124,864,1,1,1,0,Neutral
124,1601,4,2,3,1,Happiness
124,980,1,1,1,0,Fear
124,429,2,1,2,1,Neutral
124,2736,3,2,1,1,Happiness
124,546,4,3,4,1,Happiness
124,1087,4,1,1,1,Surprise
124,699,5,1,1,1,Happiness
124,2937,5,1,5,1,Surprise
124,550,2,1,3,0,Happiness
125,1487,3,1,3,1,Happiness
125,1970,3,2,2,1,Sadness
125,546,5,4,2,1,Happiness
125,550,5,5,4,1,Happiness
125,980,2,2,3,1,Sadness
125,699,2,3,3,0,Sadness
125,2937,3,1,1,1,Neutral
125,681,3,2,1,0,Neutral
125,1601,4,2,2,1,Happiness
125,864,3,1,1,0,Neutral
125,2736,5,4,3,1,Happiness
125,2299,4,2,1,1,Happiness
125,1087,4,1,1,1,Neutral
125,429,3,1,1,0,Neutral
125,2621,5,4,2,1,Happiness
126,1970,3,4,1,1,Sadness
126,1487,3,2,1,1,Neutral
126,550,3,2,1,1,Neutral
126,980,4,3,2,1,Disgust
126,429,4,4,1,1,Happiness
126,681,3,4,1,1,Happiness
126,2736,3,2,1,1,Neutral
126,864,3,4,4,1,Fear
126,2937,3,4,4,1,Surprise
126,2299,3,2,1,1,Neutral
126,2621,3,3,1,1,Neutral
126,699,3,2,1,1,Neutral
126,546,3,2,1,1,Neutral
126,1601,4,3,1,1,Happiness
126,1087,3,2,1,1,Happiness
127,1352,3,1,1,1,Happiness
127,1712,5,3,3,1,Happiness
127,1683,4,3,3,1,Happiness
127,1359,4,4,3,1,Happiness
127,2632,3,1,3,1,Happiness
127,724,3,2,3,1,Happiness
127,177,3,1,2,1,Happiness
127,1342,4,2,3,1,Happiness
127,1247,1,2,3,0,Fear
127,1535,3,3,3,1,Surprise
127,310,1,1,1,0,Fear
127,2876,1,3,3,1,Fear
127,1785,1,1,1,0,Sadness
127,1970,1,2,1,0,Sadness
127,1487,1,1,1,1,Sadness
128,1435,3,2,2,1,Happiness
128,2877,2,3,1,1,Fear
128,1712,5,2,3,1,Happiness
128,1352,3,1,3,1,Neutral
128,1247,2,1,3,1,Neutral
128,2632,4,1,3,1,Happiness
128,2876,3,2,2,1,Fear
128,177,4,1,3,1,Happiness
128,1342,5,1,3,1,Happiness
128,724,4,1,3,1,Surprise
128,1359,3,1,2,1,Happiness
128,310,3,1,2,1,Neutral
128,1785,3,1,3,1,Neutral
128,1535,5,3,1,1,Surprise
128,1683,5,1,3,1,Happiness
129,2877,2,2,4,0,Fear
129,1435,5,4,5,1,Happiness
129,1352,5,3,5,1,Happiness
129,1712,5,4,5,1,Happiness
129,1359,5,4,5,1,Happiness
129,177,4,2,4,1,Neutral
129,310,4,4,3,1,Happiness
129,2876,4,4,4,1,Surprise
129,2632,3,1,5,1,Neutral
129,1683,4,2,5,1,Happiness
129,1342,5,4,5,1,Happiness
129,1785,2,1,2,1,Sadness
129,1535,2,4,1,1,Fear
129,724,3,1,5,1,Neutral
129,1247,3,1,5,0,Neutral
130,557,4,2,3,1,Happiness
130,2313,3,1,2,1,Neutral
130,2303,4,2,3,1,Happiness
130,2167,3,1,2,1,Sadness
130,2067,2,2,1,1,Neutral
130,2211,3,1,1,1,Neutral
130,2202,4,2,2,1,Neutral
130,2002,2,2,1,1,Sadness
130,1507,4,3,2,1,Surprise
130,845,2,3,2,1,Fear
130,38,5,3,2,1,Happiness
130,2877,2,3,2,1,Fear
130,1435,3,2,2,1,Happiness
130,1712,3,2,1,1,Surprise
130,1352,4,2,2,1,Happiness
131,1839,4,1,3,1,Neutral
131,2288,5,2,4,1,Happiness
131,1197,4,1,2,1,Happiness
131,1982,3,1,1,0,Neutral
131,887,1,3,5,0,Sadness
131,98,4,1,2,1,Happiness
131,2167,3,1,1,1,Neutral
131,2780,4,3,4,1,Neutral
131,2474,2,3,3,0,Fear
131,634,3,1,2,0,Neutral
131,1816,2,1,2,0,Neutral
131,1435,4,2,2,1,Happiness
131,2877,2,4,4,1,Fear
131,1712,4,4,3,1,Happiness
131,1352,4,2,2,1,Happiness
134,2340,3,1,1,0,Neutral
132,2340,3,1,1,0,Neutral
134,298,5,3,2,1,Happiness
132,298,5,3,2,1,Happiness
134,1748,3,2,1,1,Happiness
134,1966,3,2,1,1,Neutral
132,1748,3,2,1,1,Happiness
133,2340,3,1,1,0,Neutral
134,3018,3,2,2,1,Happiness
132,1966,3,2,1,1,Neutral
134,1543,2,3,2,0,Sadness
133,298,5,3,2,1,Happiness
134,767,3,2,1,1,Happiness
132,3018,3,2,2,1,Happiness
133,1748,3,2,1,1,Happiness
134,2219,5,3,3,1,Happiness
132,1543,2,3,2,0,Sadness
133,1966,3,2,1,1,Neutral
134,1627,3,1,1,0,Neutral
132,767,3,2,1,1,Happiness
133,3018,3,2,2,1,Happiness
134,342,1,4,4,0,Sadness
132,2219,5,3,3,1,Happiness
134,865,3,1,2,1,Sadness
133,1543,2,3,2,0,Sadness
132,1627,3,1,1,0,Neutral
132,342,1,4,4,0,Sadness
133,767,3,2,1,1,Happiness
134,1435,3,2,1,1,Happiness
132,865,3,1,2,1,Sadness
133,2219,5,3,3,1,Happiness
134,2877,3,1,1,1,Happiness
133,1627,3,1,1,0,Neutral
134,1352,2,2,3,0,Fear
132,1435,3,2,1,1,Happiness
134,1712,5,3,3,1,Happiness
133,342,1,4,4,0,Sadness
132,2877,3,1,1,1,Happiness
133,865,3,1,2,1,Sadness
132,1352,2,2,3,0,Fear
133,1435,3,2,1,1,Happiness
132,1712,5,3,3,1,Happiness
133,2877,3,1,1,1,Happiness
133,1352,2,2,3,0,Fear
133,1712,5,3,3,1,Happiness
135,2340,3,1,1,0,Neutral
135,298,5,3,2,1,Happiness
135,1748,3,2,1,1,Happiness
135,1966,3,2,1,1,Neutral
135,3018,3,2,2,1,Happiness
135,1543,2,3,2,0,Sadness
135,767,3,2,1,1,Happiness
135,2219,5,3,3,1,Happiness
135,1627,3,1,1,0,Neutral
135,342,1,4,4,0,Sadness
135,865,3,1,2,1,Sadness
135,1435,3,2,1,1,Happiness
135,2877,3,1,1,1,Happiness
135,1352,2,2,3,0,Fear
135,1712,5,3,3,1,Happiness
136,1892,3,1,1,1,Neutral
136,2447,4,3,2,1,Neutral
136,1341,5,3,1,1,Happiness
136,476,4,2,1,1,Happiness
136,835,3,3,4,1,Neutral
136,1424,5,3,1,1,Happiness
136,2804,4,2,2,1,Neutral
136,2882,2,4,4,0,Surprise
136,336,1,5,5,0,Disgust
136,2536,3,1,1,1,Neutral
136,1872,2,2,2,1,Sadness
136,2877,2,3,4,1,Surprise
136,1435,5,3,1,1,Happiness
136,1712,5,2,1,1,Happiness
136,1352,4,3,3,1,Happiness
137,845,1,1,1,0,Anger
137,2288,5,5,5,1,Happiness
137,2780,3,3,3,1,Neutral
137,1982,2,3,2,1,Neutral
137,38,5,5,5,1,Happiness
137,2002,1,1,1,0,Sadness
137,1839,3,3,3,1,Happiness
137,634,3,3,3,1,Neutral
137,887,1,1,1,0,Anger
137,1197,4,4,4,1,Happiness
137,1507,4,4,4,0,Fear
137,2303,3,3,3,0,Neutral
137,557,5,5,5,1,Happiness
137,2474,3,3,3,0,Neutral
137,2167,2,2,2,0,Sadness
138,634,2,2,4,0,Sadness
138,845,1,5,5,0,Sadness
138,2474,3,2,3,1,Neutral
138,887,1,4,5,0,Sadness
138,2303,4,1,2,1,Neutral
138,557,4,1,2,1,Happiness
138,1982,4,2,3,1,Neutral
138,1197,5,2,3,1,Happiness
138,2288,3,1,3,1,Neutral
138,38,5,2,3,1,Happiness
138,2780,2,2,4,0,Neutral
138,2002,2,2,3,0,Sadness
138,1839,4,2,3,1,Happiness
138,1507,5,3,1,1,Happiness
138,2167,4,2,3,1,Neutral
139,1816,5,2,2,1,Neutral
139,2780,5,3,4,1,Happiness
139,2474,2,1,1,0,Fear
139,1982,1,4,1,1,Sadness
139,557,4,3,4,1,Happiness
139,887,1,1,1,0,Sadness
139,2303,5,3,4,1,Neutral
139,38,5,5,5,1,Happiness
139,1197,5,4,3,1,Happiness
139,2002,1,3,2,0,Sadness
139,1839,4,1,2,1,Neutral
139,1507,3,5,1,1,Fear
139,634,1,4,1,0,Sadness
139,845,1,5,1,0,Sadness
139,2288,5,5,5,1,Happiness
140,1872,3,2,2,1,Sadness
140,2780,3,1,1,0,Happiness
140,1197,2,1,1,0,Neutral
140,887,2,3,2,0,Sadness
140,634,3,1,1,0,Surprise
140,1839,3,2,2,1,Happiness
140,2303,4,1,1,1,Happiness
140,2288,3,2,2,0,Surprise
140,1507,3,2,2,1,Surprise
140,845,2,2,2,1,Sadness
140,1982,3,1,1,0,Surprise
140,38,2,2,2,0,Anger
140,557,3,1,1,1,Neutral
140,2002,2,2,2,0,Sadness
140,2474,2,2,2,0,Sadness
141,2804,4,4,3,1,Neutral
141,336,2,5,3,0,Fear
141,835,3,3,3,0,Fear
141,2447,5,2,2,1,Happiness
141,1892,3,1,2,0,Neutral
141,2536,3,1,3,1,Neutral
141,1341,5,1,2,1,Happiness
141,98,4,1,1,1,Happiness
141,2882,2,2,3,0,Disgust
141,476,4,2,2,1,Happiness
141,2067,5,1,2,1,Happiness
141,2211,3,2,2,0,Neutral
141,2202,4,1,1,1,Happiness
141,1816,4,2,2,1,Happiness
141,1872,2,4,3,0,Disgust
142,2804,4,1,3,1,Neutral
142,2067,4,1,2,1,Happiness
142,835,1,1,1,0,Anger
142,2536,2,1,1,0,Neutral
142,476,3,1,1,1,Happiness
142,2202,4,1,1,1,Happiness
142,2211,4,1,2,1,Neutral
142,336,1,1,1,0,Fear
142,2882,2,1,2,1,Surprise
142,1341,2,1,1,1,Happiness
142,98,1,1,1,1,Neutral
142,2447,5,2,1,1,Happiness
142,1892,3,1,1,1,Neutral
142,1816,1,1,1,0,Neutral
142,1872,4,1,1,1,Happiness
143,1424,3,4,3,1,Happiness
143,2313,3,1,4,1,Neutral
143,835,3,3,4,1,Neutral
143,2202,5,1,5,1,Happiness
143,2536,3,1,3,1,Neutral
143,2067,3,2,5,1,Happiness
143,1892,3,1,3,0,Neutral
143,1341,5,5,3,1,Happiness
143,2882,3,4,3,1,Fear
143,476,2,4,3,1,Happiness
143,2447,3,1,5,1,Neutral
143,2211,3,2,3,0,Neutral
143,98,5,2,4,1,Happiness
143,336,1,5,4,0,Sadness
143,2804,1,1,4,0,Sadness
144,3047,3,3,3,0,Disgust
144,414,4,3,3,1,Happiness
144,2940,4,1,3,1,Neutral
144,2796,3,2,2,1,Sadness
144,1881,2,3,2,0,Sadness
144,2649,3,2,2,1,Neutral
144,142,3,3,3,0,Surprise
144,2995,2,3,2,1,Fear
144,2319,2,3,2,0,Fear
144,421,4,3,2,1,Happiness
144,2717,3,2,2,1,Happiness
144,2668,2,3,2,0,Fear
144,1194,3,2,3,1,Neutral
144,1424,3,3,3,1,Neutral
144,2313,3,2,3,1,Neutral
145,2717,4,1,3,1,Neutral
145,2668,3,3,3,0,Neutral
145,2649,3,1,3,0,Neutral
145,2995,3,3,3,0,Neutral
145,1194,4,1,4,1,Happiness
145,1881,2,4,2,1,Fear
145,142,3,4,4,0,Surprise
145,421,5,1,4,1,Happiness
145,2319,4,3,2,1,Neutral
145,414,4,2,4,1,Happiness
145,2796,1,3,1,0,Sadness
145,3047,4,3,4,1,Anger
145,2940,4,2,2,1,Happiness
145,1424,5,2,5,1,Happiness
145,2313,2,1,4,0,Sadness
146,1454,2,4,3,0,Fear
146,184,4,2,3,1,Happiness
146,2668,4,2,2,1,Happiness
146,421,4,2,2,1,Happiness
146,2796,2,3,3,0,Sadness
146,1881,1,4,3,0,Sadness
146,2319,3,1,1,0,Neutral
146,2717,3,2,1,1,Neutral
146,2940,4,3,2,1,Happiness
146,2649,3,1,1,0,Neutral
146,2995,2,2,2,0,Sadness
146,414,3,2,2,0,Neutral
146,1194,3,1,1,0,Neutral
146,3047,3,1,1,0,Neutral
146,142,4,3,3,0,Surprise
147,1454,2,3,4,0,Fear
147,184,5,4,4,1,Happiness
147,2995,1,3,1,0,Sadness
147,2319,3,1,3,1,Neutral
147,2940,5,5,4,1,Happiness
147,2796,2,4,3,1,Sadness
147,1194,5,4,5,1,Happiness
147,414,5,5,5,1,Happiness
147,2668,2,2,4,1,Disgust
147,3047,2,3,1,0,Fear
147,142,2,4,4,0,Surprise
147,2717,5,4,4,1,Happiness
147,2649,2,1,1,0,Neutral
147,1881,1,3,2,1,Sadness
147,421,5,5,3,1,Happiness
148,2435,3,1,1,0,Neutral
148,2751,5,3,2,1,Happiness
148,3004,1,1,1,0,Neutral
148,1151,2,1,1,0,Neutral
148,118,2,1,1,0,Sadness
148,780,4,3,1,1,Surprise
148,560,4,3,2,1,Happiness
148,1925,2,1,1,0,Sadness
148,1861,1,4,4,0,Sadness
148,2089,3,2,3,1,Surprise
148,1717,4,3,1,1,Happiness
148,46,3,3,3,0,Sadness
148,2669,1,3,3,0,Sadness
148,1454,3,3,4,0,Surprise
148,184,4,4,2,1,Happiness
149,560,4,2,1,1,Happiness
149,1151,3,1,1,1,Neutral
149,2089,4,1,1,1,Happiness
149,780,2,1,1,0,Surprise
149,46,2,3,3,0,Sadness
149,3004,2,2,2,0,Disgust
149,2435,2,1,1,0,Sadness
149,2669,3,1,1,0,Neutral
149,1925,2,2,1,0,Sadness
149,1861,2,2,1,0,Sadness
149,2751,5,2,3,1,Happiness
149,1717,4,2,3,1,Happiness
149,118,3,3,3,1,Surprise
149,1454,4,3,2,1,Happiness
149,184,4,3,2,1,Happiness
150,1721,2,2,2,1,Happiness
150,2634,3,3,3,1,Neutral
150,560,1,1,1,1,Happiness
150,1151,1,1,1,0,Neutral
150,1925,5,3,4,0,Sadness
150,2669,3,3,3,1,Neutral
150,2751,3,3,3,1,Happiness
150,46,2,3,5,0,Neutral
150,1861,1,4,5,0,Sadness
150,780,2,4,5,1,Surprise
150,2435,3,3,3,0,Neutral
150,1717,5,4,3,1,Happiness
150,2089,4,5,1,1,Happiness
150,3004,3,3,3,0,Sadness
150,118,3,3,3,0,Sadness
151,2234,1,1,2,0,Disgust
151,1644,5,5,4,1,Happiness
151,1151,1,1,3,0,Fear
151,780,3,4,4,1,Sadness
151,2669,3,3,3,0,Neutral
151,118,3,3,3,1,Neutral
151,1717,5,4,5,1,Happiness
151,2435,3,2,2,1,Happiness
151,46,5,3,3,1,Happiness
151,2089,5,3,3,1,Happiness
151,1925,2,3,3,0,Sadness
151,2751,4,2,2,1,Happiness
151,1861,3,4,2,1,Sadness
151,3004,4,5,2,1,Happiness
151,560,5,3,1,1,Happiness
152,2604,3,1,3,0,Neutral
152,791,3,1,3,0,Neutral
152,166,3,3,3,0,Surprise
152,1775,2,1,3,0,Sadness
152,2810,3,1,3,0,Neutral
152,186,3,1,3,0,Neutral
152,136,4,1,3,0,Happiness
152,1554,3,2,3,0,Fear
152,1939,3,1,3,0,Neutral
152,2006,3,2,3,0,Surprise
152,39,5,2,3,1,Happiness
152,2234,4,2,3,1,Happiness
152,2634,3,1,3,0,Neutral
152,1721,3,1,3,1,Neutral
152,1644,4,1,3,1,Happiness
153,2006,2,4,2,1,Sadness
153,166,1,4,2,0,Disgust
153,39,4,1,4,1,Happiness
153,136,4,1,3,1,Happiness
153,2810,3,2,3,1,Neutral
153,791,4,2,3,1,Neutral
153,2604,5,2,4,1,Happiness
153,186,4,3,1,1,Happiness
153,1554,3,2,2,1,Neutral
153,1939,2,2,1,0,Neutral
153,1775,1,4,1,0,Sadness
153,2234,3,3,2,1,Surprise
153,1644,5,3,2,1,Happiness
153,1721,5,2,3,1,Happiness
153,2634,3,2,3,0,Happiness
154,791,3,1,5,1,Happiness
154,186,5,5,5,1,Surprise
154,2604,3,1,5,1,Happiness
154,2810,1,1,3,0,Fear
154,166,1,1,1,0,Sadness
154,136,5,5,5,1,Happiness
154,2006,1,1,1,0,Sadness
154,39,5,5,5,1,Happiness
154,1554,2,2,2,1,Happiness
154,1939,2,2,3,1,Sadness
154,1775,2,2,3,1,Sadness
154,1644,5,5,5,1,Happiness
154,1721,5,5,5,1,Happiness
154,2634,2,2,3,0,Surprise
154,2234,2,2,3,1,Sadness
155,2412,3,3,3,1,Happiness
156,2412,3,3,3,1,Happiness
155,1500,2,2,2,0,Fear
156,1500,2,2,2,0,Fear
157,2412,3,3,3,1,Happiness
156,1280,4,5,4,1,Surprise
155,1280,4,5,4,1,Surprise
157,1500,2,2,2,0,Fear
156,1853,3,2,2,0,Neutral
155,1853,3,2,2,0,Neutral
157,1280,4,5,4,1,Surprise
155,39,4,3,3,1,Neutral
156,39,4,3,3,1,Neutral
157,1853,3,2,2,0,Neutral
156,186,4,3,3,1,Happiness
155,186,4,3,3,1,Happiness
156,2006,1,1,1,0,Sadness
155,2006,1,1,1,0,Sadness
157,39,4,3,3,1,Neutral
156,1939,1,1,1,0,Sadness
155,1939,1,1,1,0,Sadness
157,186,4,3,3,1,Happiness
156,791,3,3,3,0,Neutral
155,791,3,3,3,0,Neutral
157,2006,1,1,1,0,Sadness
156,2604,3,3,3,1,Neutral
155,2604,3,3,3,1,Neutral
157,1939,1,1,1,0,Sadness
155,1554,2,2,2,0,Fear
156,1554,2,2,2,0,Fear
157,791,3,3,3,0,Neutral
156,1775,2,2,2,0,Sadness
155,1775,2,2,2,0,Sadness
157,2604,3,3,3,1,Neutral
155,136,4,4,3,1,Happiness
156,136,4,4,3,1,Happiness
155,2810,1,1,1,0,Fear
156,2810,1,1,1,0,Fear
157,1554,2,2,2,0,Fear
156,166,1,4,1,0,Disgust
155,166,1,4,1,0,Disgust
157,1775,2,2,2,0,Sadness
157,136,4,4,3,1,Happiness
157,2810,1,1,1,0,Fear
157,166,1,4,1,0,Disgust
158,1586,3,3,3,1,Happiness
158,2630,3,4,1,1,Happiness
158,652,3,3,2,1,Happiness
158,1391,4,4,1,1,Happiness
158,1657,5,5,1,1,Happiness
158,2516,2,5,1,1,Sadness
158,1518,5,5,1,1,Happiness
158,2184,3,4,1,1,Happiness
158,1922,3,4,1,1,Happiness
158,1588,4,5,1,1,Happiness
158,1315,5,5,1,1,Happiness
158,2412,5,5,1,1,Happiness
158,1853,5,5,2,1,Sadness
158,1280,3,3,1,1,Happiness
158,1500,5,5,1,1,Happiness
159,1657,3,3,3,1,Happiness
159,1518,3,2,3,1,Fear
159,1391,4,4,3,1,Happiness
159,652,2,2,2,1,Neutral
159,1588,2,2,2,1,Neutral
159,1922,1,1,1,0,Neutral
159,2516,3,2,3,1,Disgust
159,1315,4,3,3,1,Happiness
159,1586,2,2,2,1,Neutral
159,2184,2,2,2,1,Neutral
159,2630,2,2,2,1,Neutral
159,1500,3,2,2,1,Sadness
