image_id,file_name,ext,source,height,width,alt
1712,pexels-photo-210205,jpeg,pexels,1464.0,2200.0,Seashore Under White and Blue Sky during Sunset
1713,pexels-photo-590141,jpeg,pexels,1988.0,3004.0,Person Standing Near Body of Water
1714,pexels-photo-4210804,jpeg,pexels,4347.0,6520.0,From above of delicate white fragrant Magnolia flowers lying on light marble surface under bright light
1715,pexels-photo-2627063,jpeg,pexels,3648.0,5472.0,Scenic View Of City Under Cloudy Sky
1716,pexels-photo-552766,jpeg,pexels,3264.0,4928.0,Four Sheeps on Grass
1717,pexels-photo-210364,jpeg,pexels,4016.0,6016.0,Bridge over a Lake during Day Time
1718,pexels-photo-158045,jpeg,pexels,3979.0,5968.0,2 Person on Boat Sailing in Clear Water during Sunset
1719,pexels-photo-287548,jpeg,pexels,2807.0,4211.0,Green Meadows
1720,pexels-photo-219998,jpeg,pexels,3264.0,4928.0,Silhouette of Trees during Golden Hour
1721,pexels-photo-355853,jpeg,pexels,4000.0,5807.0,Wooden Post and Trees
1722,pexels-photo-593171,jpeg,pexels,3799.0,5698.0,Beige and Brown House and Seashore
1723,pexels-photo-592287,jpeg,pexels,3648.0,5472.0,Sunrise Above Mountain
1724,pexels-photo-3757942,jpeg,pexels,4000.0,6000.0,Woman in Wrapped in White Towel Lying on Bed with Eyes Closed
1725,pexels-photo-2909077,jpeg,pexels,4000.0,6000.0,Scenic Photo Of Clouds During Daytime
1726,pexels-photo-268092,jpeg,pexels,1920.0,2880.0,Grayscale Photography Woman Doing Yoga
1727,pexels-photo-570041,jpeg,pexels,2840.0,4288.0,Landscape Photography of Flower Garden
1728,pexels-photo-3768146,jpeg,pexels,3333.0,5000.0,Calm senior woman and teenage girl in casual clothes looking at each other and talking while eating cookies and cooking pastry in contemporary kitchen at home
1729,pexels-photo-5012071,jpeg,pexels,4062.0,6093.0,Graceful woman performing variation of Setu Bandha Sarvangasana yoga pose
1730,pexels-photo-2776479,jpeg,pexels,3600.0,5400.0,Photo of Lake During Daytime
1731,pexels-photo-5340280,jpeg,pexels,4000.0,6000.0,Unrecognizable female sitting with bare legs on white sheet with small red heart in hands in light room in daytime
1732,pexels-photo-2835436,jpeg,pexels,3602.0,5446.0,Photo Of Snow Capped Mountains During Dawn 
1733,pexels-photo-3756166,jpeg,pexels,3840.0,5760.0,Back view of slim female in bikini top and straw hat enjoying trip on cruise boat on sunny day while relaxing during summer vacation and looking away
1734,pexels-photo-6621225,jpeg,pexels,3648.0,5472.0,Woman holding flowers in hands in water
1735,pexels-photo-6621191,jpeg,pexels,3648.0,5472.0,Woman reading book while resting in bathtub
1736,pexels-photo-5220093,jpeg,pexels,3648.0,5472.0,Anonymous barefooted baby sleeping on soft bed in sunlight
1737,pexels-photo-5108999,jpeg,pexels,3840.0,5760.0,Unrecognizable couple holding hands at sunset
1738,pexels-photo-4056723,jpeg,pexels,4004.0,6000.0,Photo Of Women Stretching Together
1739,pexels-photo-3823497,jpeg,pexels,3467.0,5200.0,Positive senior man in formal wear and eyeglasses hugging with young lady while sitting at table
1740,pexels-photo-6527069,jpeg,pexels,4912.0,7360.0,Interior of contemporary house on lake on cloudy day
1741,pexels-photo-5700176,jpeg,pexels,4000.0,6000.0,Side view unhappy sorrowful African American couple sitting on bed back to back after having argument
1742,pexels-photo-5700186,jpeg,pexels,4000.0,6000.0,Worried depressed African American male touching head nervously and sitting with eyes closed near supporting wife in bedroom
1743,pexels-photo-8056992,jpeg,pexels,3774.0,5653.0,An Elderly Man and a Woman Expressing Grief and Sorrow
1744,pexels-photo-10496913,jpeg,pexels,3583.0,5374.0,An Emotional Woman Sitting on the Floor
1745,pexels-photo-6383218,jpeg,pexels,4000.0,6000.0,Crying ethnic female with curly hair looking away while thinking over problem and crying near white wall in studio
1746,pexels-photo-6908000,jpeg,pexels,4039.0,6059.0,Side view of upset female in black outfit sitting on tiled walkway against tombstone in graveyard
1747,pexels-photo-8871475,jpeg,pexels,3642.0,5456.0,Elderly Man in Pink Button Up Shirt Comforting Elderly Woman in White V Neck T Shirt
1748,pexels-photo-8057036,jpeg,pexels,4016.0,6016.0,Man and Woman Hugging Each Other
1749,pexels-photo-8057042,jpeg,pexels,4016.0,6016.0,A Man Sitting at the Table
1750,pexels-photo-8057054,jpeg,pexels,4016.0,6016.0,A Man Sitting on the Couch
1751,pexels-photo-8057056,jpeg,pexels,4016.0,6016.0,An Elderly Man Looking at a Picture Frame
1752,pexels-photo-8057066,jpeg,pexels,4016.0,6016.0,A Woman Sitting on the Couch
1753,pexels-photo-3351448,jpeg,pexels,3456.0,5184.0,Smiling Men
1754,pexels-photo-3782212,jpeg,pexels,3840.0,5760.0,A Sad Man Using Silver Tablet
1755,pexels-photo-6147127,jpeg,pexels,4000.0,6000.0,Bullied ethnic guy leaning on wall near rebellious multiracial classmates
1756,pexels-photo-6382591,jpeg,pexels,2999.0,4498.0,Black crying woman wiping nose with tissue
1757,pexels-photo-6669939,jpeg,pexels,4339.0,6508.0,Women Consoling Each Other
1758,pexels-photo-6841456,jpeg,pexels,4480.0,6720.0,Photo of Man Being Comforted
1759,pexels-photo-6010943,jpeg,pexels,4000.0,6000.0,Hopeless Patient Lying on Hospital Bed
1760,pexels-photo-6011600,jpeg,pexels,4000.0,6000.0,Grayscale Photo of Woman Wearing a Nasal Cannula
1761,pexels-photo-7317689,jpeg,pexels,3268.0,4895.0,People Sitting in the Room
1762,pexels-photo-7317693,jpeg,pexels,3268.0,4895.0,A Woman Sitting on the Bench
1763,pexels-photo-7317736,jpeg,pexels,3268.0,4895.0,Man And Woman Sitting on the Chair
1764,pexels-photo-7317748,jpeg,pexels,3083.0,4619.0,People Sitting in the Room
1765,pexels-photo-7317753,jpeg,pexels,3268.0,4895.0,Man in Black Long Sleeve Shirt Holding Flower Bouquet
1766,pexels-photo-7317760,jpeg,pexels,3268.0,4895.0,People Sitting in the Room
1767,pexels-photo-7317872,jpeg,pexels,3268.0,4895.0,Man and Woman Standing Beside the Coffin
1768,pexels-photo-7317875,jpeg,pexels,3268.0,4895.0,Man and Woman Standing Beside the Coffin
1769,pexels-photo-7317879,jpeg,pexels,2935.0,4397.0,People Standing Beside the Coffin
1770,pexels-photo-7317880,jpeg,pexels,3268.0,4895.0,Man and Woman Standing Beside the Coffin
1771,pexels-photo-7317737,jpeg,pexels,3268.0,4895.0,Man and Woman Sitting on the Chair
1772,pexels-photo-7317740,jpeg,pexels,3268.0,4895.0,People Sitting in the Room
1773,pexels-photo-8964590,jpeg,pexels,3337.0,5000.0,An Elderly Man Behind the Black Curtain
1774,pexels-photo-8964681,jpeg,pexels,3337.0,5000.0,Man in Black Leather Jacket
1775,pexels-photo-8964120,jpeg,pexels,3337.0,5000.0,A Man in Black Shirt in Grief and Sorrow
1776,pexels-photo-8057370,jpeg,pexels,4016.0,6016.0,A Woman Crying in Sorrow
1777,pexels-photo-7317756,jpeg,pexels,3268.0,4895.0,People Standing in Front of the Coffin
1778,pexels-photo-7317764,jpeg,pexels,3268.0,4895.0,People Sitting in the Room
1779,pexels-photo-7317767,jpeg,pexels,3268.0,4895.0,People Sitting in the Room
1780,pexels-photo-7317887,jpeg,pexels,3268.0,4895.0,An Elderly Woman Leaning on a Man's Shoulder Near a Wooden Coffin
1781,pexels-photo-7317891,jpeg,pexels,3268.0,4895.0,Man and Woman Standing Beside the Coffin
1782,pexels-photo-7317894,jpeg,pexels,3268.0,4895.0,A Woman Standing Near the Coffin
1783,pexels-photo-7317898,jpeg,pexels,3268.0,4895.0,A Woman Standing Beside the Coffin
1784,pexels-photo-7317900,jpeg,pexels,3268.0,4895.0,A Woman Standing Beside the Coffin
1785,pexels-photo-7317901,jpeg,pexels,3268.0,4895.0,A Woman Standing Beside the Coffin
1786,pexels-photo-8056989,jpeg,pexels,3971.0,5948.0,Man and Woman Looking at Each Other
1787,pexels-photo-8056994,jpeg,pexels,4016.0,6016.0,A Father Consoling His Daughter 
1788,pexels-photo-8057001,jpeg,pexels,4016.0,6016.0,Grandfather and Granddaughter Sitting at the Table
1789,pexels-photo-8057027,jpeg,pexels,3967.0,5943.0,A Woman in Yellow Knit Sweater
1790,pexels-photo-8057044,jpeg,pexels,4016.0,6016.0,A Father and Daughter Grieving with Their Loss
1791,pexels-photo-8057045,jpeg,pexels,4016.0,6016.0,A Man Sitting at the Table
1792,pexels-photo-8057058,jpeg,pexels,4016.0,6016.0,A Man Sitting on the Couch
1793,pexels-photo-8057059,jpeg,pexels,4016.0,6016.0,Elderly Man Sitting on the Couch
1794,pexels-photo-8057062,jpeg,pexels,4016.0,6016.0,A Woman Sitting on the Couch
1795,pexels-photo-8057068,jpeg,pexels,3789.0,5676.0,Portrait of a Sad Woman
1796,pexels-photo-8057069,jpeg,pexels,3657.0,5478.0,A Man Sitting on the Couch
1797,pexels-photo-8057080,jpeg,pexels,4016.0,6016.0,An Elderly Man Looking at a Picture Frame
1798,pexels-photo-8057095,jpeg,pexels,3911.0,5859.0,A Man in Red Long Sleeve Button Up Shirt
1799,pexels-photo-8057102,jpeg,pexels,4016.0,6016.0,A Man in Red Long Sleeve Shirt
1800,pexels-photo-8057104,jpeg,pexels,4016.0,6016.0,Grayscale Photo of Man Lying on the Bed
1801,pexels-photo-8057105,jpeg,pexels,4016.0,6016.0,A Man Looking at the Picture Frame
1802,pexels-photo-8057109,jpeg,pexels,4016.0,6016.0,A Man Lying on the Bed
1803,pexels-photo-8057110,jpeg,pexels,3983.0,5967.0,A Man with Gray Hair Holding a Picture Frame
1804,pexels-photo-8057327,jpeg,pexels,4016.0,6016.0,A Woman Holding a Tissue
1805,pexels-photo-5616284,jpeg,pexels,3072.0,4608.0,Young female with wet face touching hair in clean transparent water of bathtub
1806,pexels-photo-5579003,jpeg,pexels,3072.0,4608.0,Woman with leaking mascara and wet face
1807,pexels-photo-4178004,jpeg,pexels,3651.0,5476.0,Unrecognizable sad female with dark hair in casual clothes covering face with hand against black background
1808,pexels-photo-4277389,jpeg,pexels,3596.0,5394.0,Upset baby on green meadow with toys
1809,pexels-photo-10972174,jpeg,pexels,3744.0,5616.0,A with Blue Hair Crying
1810,pexels-photo-10194529,jpeg,pexels,2981.0,4471.0,A Woman in Red Tank Top and Red Shorts Sitting on the Floor
1811,pexels-photo-10636165,jpeg,pexels,1944.0,2916.0,Snowman Figurines on Black Surface 
1812,pexels-photo-3229333,jpeg,pexels,4000.0,6000.0,Photo Of Wearing White Scarf
1814,pexels-photo-4458554,jpeg,pexels,4160.0,6240.0,Photo of Woman Taking Notes
1815,pexels-photo-927022,jpeg,pexels,3840.0,5760.0,Photo of Man Holding a Book
1816,pexels-photo-3184339,jpeg,pexels,4000.0,6000.0,Man Wearing Brown Suit Jacket
1817,pexels-photo-1595385,jpeg,pexels,2000.0,3000.0,Group of People Watching on Laptop
1818,pexels-photo-1181605,jpeg,pexels,3909.0,5855.0,Two Woman in Black Sits on Chair Near Table
1819,pexels-photo-1536619,jpeg,pexels,4000.0,6000.0,Smiling Woman Looking Upright Standing Against Yellow Wall
1820,pexels-photo-4458420,jpeg,pexels,4000.0,6000.0,Photo of Woman Showing Frustrations on Her Face
1821,pexels-photo-708392,jpeg,pexels,3393.0,5090.0,Group of People Having Fun Together Under the Sun
1822,pexels-photo-1153369,jpeg,pexels,3399.0,5098.0,Woman Slicing Gourd
1823,pexels-photo-3076509,jpeg,pexels,3471.0,5206.0,Woman Stretching on Ground
1824,pexels-photo-323705,jpeg,pexels,4000.0,6000.0,Low Angle View of Office Building Against Sky
1825,pexels-photo-1015568,jpeg,pexels,3648.0,5472.0,Photograph of Men Having Conversation Seating on Chair
1826,pexels-photo-3419692,jpeg,pexels,3555.0,5333.0,Woman Looking at Falling Confetti
1827,pexels-photo-1036622,jpeg,pexels,4016.0,6016.0,Woman Wearing Blue Shawl Lapel Suit Jacket
1828,pexels-photo-3184396,jpeg,pexels,4000.0,5902.0,Group of People Standing Indoors
1829,pexels-photo-935949,jpeg,pexels,1366.0,2048.0,Photo of Men Having Conversation
1830,pexels-photo-3184419,jpeg,pexels,4000.0,6000.0,Multi- Cultural People
1831,pexels-photo-1973270,jpeg,pexels,3264.0,4896.0,Baby Lying On White Fur With Brown Blanket
1832,pexels-photo-3184611,jpeg,pexels,4000.0,6000.0,Photo of Man Wearing Eyeglasses
1833,pexels-photo-4471315,jpeg,pexels,3648.0,5472.0,Tears on face of crop anonymous woman
1834,pexels-photo-4834142,jpeg,pexels,3744.0,5617.0,Women Hugging and Smiling
1835,pexels-photo-4145354,jpeg,pexels,4912.0,7360.0,Photo Of Woman Tutoring Young Boy
1836,pexels-photo-413885,jpeg,pexels,2048.0,3072.0,Woman in White Top Posing for Picture
1837,pexels-photo-927451,jpeg,pexels,2133.0,3200.0,Depth of Field Photo of Man Sitting on Chair While Holding Cup in Front of Table
1838,pexels-photo-1036620,jpeg,pexels,4016.0,6016.0,Woman Wearing Pink Top
1839,pexels-photo-840996,jpeg,pexels,4067.0,6100.0,Man in White Dress Shirt Sitting on Black Rolling Chair While Facing Black Computer Set and Smiling
1840,pexels-photo-3807738,jpeg,pexels,3840.0,5760.0,Woman in White Shirt Showing Frustration
1842,pexels-photo-7794443,jpeg,pexels,2667.0,4000.0,Rough white wall of bricks and plaster
1843,pexels-photo-4874404,jpeg,pexels,4346.0,6519.0,Man in Black and White Camouflage Uniform Holding Rifle
1844,pexels-photo-4406339,jpeg,pexels,2515.0,3772.0,Old wooden barns on green hill
1845,pexels-photo-1424469,jpeg,pexels,4000.0,6000.0,Black and Teal Wood Slabs
1846,pexels-photo-6062503,jpeg,pexels,5471.0,8206.0,Shabby wooden blue doors with rusted locks
1847,pexels-photo-6156528,jpeg,pexels,4080.0,6112.0,Abstract background of uneven rough cut of old tree with thin cracks and dry spots
1848,pexels-photo-5721872,jpeg,pexels,4016.0,6016.0,Small black old fashioned television placed on rusty metal construction under stone bridge with graffiti on blurred background in street
1849,pexels-photo-269071,jpeg,pexels,3542.0,5313.0,Concrete Brick Walls
1850,pexels-photo-4874396,jpeg,pexels,4353.0,6530.0,Man in White Dress Shirt and Black Pants Holding Black Metal Stick
1851,pexels-photo-4874408,jpeg,pexels,2007.0,3010.0,Person in Blue Denim Jeans and Black Leather Boots Standing Beside Black Metal Machine
1852,pexels-photo-4874413,jpeg,pexels,3990.0,5985.0,Boy in Brown Jacket and Blue Denim Jeans Holding Black Dslr Camera
1853,pexels-photo-5075790,jpeg,pexels,3852.0,5778.0,Metal Structure beside a Warehouse
1856,pexels-photo-7794410,jpeg,pexels,2667.0,4000.0,Closeup textured background of tree trunk surface with rough bark and deep cracks
1858,pexels-photo-7794494,jpeg,pexels,2667.0,4000.0,Textured background of weathered brown aged wooden wall with scratches and holes differently directed boards
1860,pexels-photo-6460995,jpeg,pexels,3197.0,4803.0,Remains of medieval Carthage in Turkey
1861,pexels-photo-6489765,jpeg,pexels,3648.0,5472.0,Destroyed building with broken walls
1862,pexels-photo-4333284,jpeg,pexels,4000.0,6000.0,Aged rusty metal chair with white round table on grassy ground in countryside
1863,pexels-photo-5602105,jpeg,pexels,3744.0,5616.0,Anonymous man standing near window in destroyed house
1864,pexels-photo-6384610,jpeg,pexels,4024.0,6048.0,From above of frozen crystal water with thin uneven pieces of ice with cracks in daytime
1865,pexels-photo-6489763,jpeg,pexels,3648.0,5472.0,Destroyed construction in desolate area
1866,pexels-photo-7787956,jpeg,pexels,3552.0,5328.0,Full frame textured background of blue ice water with uneven bristly surface covered with cracks
1867,pexels-photo-7615951,jpeg,pexels,4016.0,6016.0,Smiley face on stone in destroyed area
1868,pexels-photo-4040334,jpeg,pexels,2333.0,3500.0,Abstract background of weathered metal rusty water eroded surface with traces of water
1869,pexels-photo-4058139,jpeg,pexels,3648.0,5472.0,Old orange shabby brick wall
1870,pexels-photo-4913770,jpeg,pexels,3744.0,5616.0,Textured background of rough aged brick wall with small cracks built with cement
1871,pexels-photo-4764311,jpeg,pexels,3648.0,5472.0,Rusty metal net of abandoned building
1872,pexels-photo-5747394,jpeg,pexels,3456.0,5184.0,An Empty Abandoned Building
1873,pexels-photo-5908925,jpeg,pexels,3744.0,5616.0,Cracked tree trunk cut surface in woods
1874,pexels-photo-5909708,jpeg,pexels,2048.0,3072.0,Old retro motorbikes standing on dusty ground near weathered uneven stone wall in daylight
1875,pexels-photo-4465766,jpeg,pexels,2000.0,3000.0,Weathered industrial building with metal columns and ruins on floor located near tress on sunny day
1876,pexels-photo-4582570,jpeg,pexels,3648.0,5472.0,Exterior of obsolete abandoned cottages with wooden shabby walls located on grassy riverside against gloomy overcast sky
1877,pexels-photo-5781918,jpeg,pexels,2571.0,3856.0,From below of damaged stone building with window holes and timber on roof against blue sky in countryside in sunlight
1878,pexels-photo-5634543,jpeg,pexels,3305.0,4957.0,Abandoned house with graffiti on walls
1879,pexels-photo-6292348,jpeg,pexels,4016.0,6016.0,Old wooden shabby barrier placed on pathway covered with withered leaves under tree with lush green foliage in rural terrain
1881,pexels-photo-6471684,jpeg,pexels,3648.0,5472.0,Full body side view of anonymous male standing in demolished house above remains of ruined buildings on street in poor district
1882,pexels-photo-6489759,jpeg,pexels,3648.0,5472.0,Dirty abandoned building with stones
1883,pexels-photo-7140399,jpeg,pexels,3744.0,5616.0,Old stone wall in daytime
1884,pexels-photo-5917947,jpeg,pexels,1987.0,2981.0,Old shabby door of weathered building
1885,pexels-photo-5659371,jpeg,pexels,3648.0,5472.0,Abandoned buildings with inclined wall in countryside
1886,pexels-photo-2079265,jpeg,pexels,3404.0,5106.0,Shabby facade of medieval ruined building
1888,pexels-photo-4161115,jpeg,pexels,2730.0,4096.0,Weathered house window with growing plants
1889,pexels-photo-4077285,jpeg,pexels,3648.0,5472.0,Interior of abandoned catholic church
1890,pexels-photo-4509112,jpeg,pexels,3648.0,5472.0,Damaged red bricks heaped together on building yard under blue sky in daylight
1891,pexels-photo-4547636,jpeg,pexels,4930.0,7378.0,Shabby gray wall with shadow from roof with small holes of abandoned building
1892,pexels-photo-4653766,jpeg,pexels,3648.0,5472.0,Overhead view of old dark red sharp masonry debris and small stones with dry grass on ground in daylight
1893,pexels-photo-5002519,jpeg,pexels,4000.0,6000.0,Old brick roof of abandoned building
1894,pexels-photo-5023591,jpeg,pexels,3648.0,5472.0,Interior of shabby abandoned house
1895,pexels-photo-5445984,jpeg,pexels,2616.0,3924.0,Drone view of metal construction of dock located in rippling turquoise water of sea
1897,pexels-photo-5747387,jpeg,pexels,3456.0,5184.0,Brown and Gray Concrete Building
1898,pexels-photo-5747388,jpeg,pexels,3456.0,5184.0,Graffiti on the Wall
1899,pexels-photo-5747389,jpeg,pexels,3456.0,5184.0,An Empty Abandoned Building
1900,pexels-photo-5747391,jpeg,pexels,3456.0,5184.0,An Empty Abandoned Building
1901,pexels-photo-5747392,jpeg,pexels,3456.0,5184.0,An Empty Abandoned Building
1902,pexels-photo-5858636,jpeg,pexels,2667.0,4000.0,Background of old metal surface with bright rust on welding elements in shabby structure
1903,pexels-photo-5821313,jpeg,pexels,2912.0,4368.0,Old wooden barn located in countryside
1904,pexels-photo-5908653,jpeg,pexels,3744.0,5616.0,Deserted field with settlement and fence
1905,pexels-photo-5908524,jpeg,pexels,3072.0,4608.0,Massive shabby gray concrete part of sculpture located near grassy field on dry land with coniferous needles
1906,pexels-photo-5910155,jpeg,pexels,2048.0,3072.0,Destroyed old houses of poor district
1907,pexels-photo-5634553,jpeg,pexels,3554.0,5331.0,Graffiti on wall of shabby building
1908,pexels-photo-5634564,jpeg,pexels,3648.0,5472.0,Facade of damaged buildings with rusty roofs and graffiti on walls located near metal fences on street against cloudless sky
1909,pexels-photo-5587751,jpeg,pexels,2048.0,3089.0,Forest around abandoned building with swimming pool
1910,pexels-photo-5592616,jpeg,pexels,4000.0,6000.0,Old rusty chain link fence near rough mountain against cloudless blue sky on sunny day
1911,pexels-photo-5602103,jpeg,pexels,3648.0,5472.0,Inside of abandoned building with garbage
1912,pexels-photo-6186412,jpeg,pexels,3515.0,5355.0,From above of aged rusty ship with rubbish moored in abandoned port in cloudy day in daylight
1913,pexels-photo-6186414,jpeg,pexels,3610.0,5427.0,High angle of aged abandoned cargo ship floating in calm water of ocean in daytime
1914,pexels-photo-5554103,jpeg,pexels,4000.0,6000.0,Abandoned construction in valley near stream
1915,pexels-photo-5623160,jpeg,pexels,4000.0,6000.0,Grunge cracked construction placed on frozen ground during heavy snowfall at cold winter night
1916,pexels-photo-6020338,jpeg,pexels,4000.0,6000.0,Aged destroyed buildings with stone shabby walls located in grassy hilly terrain against cloudless blue sky
1917,pexels-photo-6026205,jpeg,pexels,3612.0,5377.0,Aged concrete building among green trees in daylight
1918,pexels-photo-6054466,jpeg,pexels,4000.0,6000.0,Facade of aged abandoned stone house with shabby wooden door and windows in old town
1919,pexels-photo-6163719,jpeg,pexels,3593.0,5393.0,Dirty abandoned ship floating in sea
1920,pexels-photo-6163722,jpeg,pexels,3620.0,5437.0,Top view of aged orange boats placed on dirty ground in countryside in daylight
1921,pexels-photo-6163724,jpeg,pexels,3633.0,5464.0,Drone view of old rusty ship floating in polluted water and moored in abandoned dirty port in daylight
1922,pexels-photo-6180788,jpeg,pexels,3661.0,5491.0,Interior of abandoned cafeteria with tables shelves and banner and lamps hanging on destroyed roof located on street of town
1923,pexels-photo-6280686,jpeg,pexels,3574.0,5409.0,Shabby bamboo construction with wooden fences and weathered roof with thick branches located in rural area in countryside with plants
1924,pexels-photo-6471683,jpeg,pexels,3648.0,5472.0,Unrecognizable man sitting on damaged ruins of building
1925,pexels-photo-6489758,jpeg,pexels,3648.0,5472.0,Automobile parked on road near old demolished house with broken windows and remains of building in poor district of town
1926,pexels-photo-6489760,jpeg,pexels,3648.0,5472.0,Side view of ethnic male walking on street near pile of stone and remains of damaged houses against demolished building
1927,pexels-photo-6489761,jpeg,pexels,3648.0,5472.0,Man riding motorbike along destroyed building
1928,pexels-photo-6789737,jpeg,pexels,4000.0,6000.0,Dry cracked ground in daylight
1929,pexels-photo-6789738,jpeg,pexels,4000.0,6000.0,From above pile of old dry tree trunks placed in nature in daylight
1930,pexels-photo-6863984,jpeg,pexels,4160.0,6240.0,From below exterior of old ruined house with broken windows and metal elements located on street in neglected district of city
1931,pexels-photo-7140408,jpeg,pexels,3554.0,5331.0,Aged rustic mailboxes placed near brick fence on street in town in sunny day
1932,pexels-photo-6026203,jpeg,pexels,3624.0,5422.0,Old abandoned metal construction placed among green grass and plants
1933,pexels-photo-6130598,jpeg,pexels,2848.0,4272.0,Various old fashioned derelict broken automobiles placed on parked lot near stone fence and metal posts on street in city
1934,pexels-photo-7561192,jpeg,pexels,3648.0,5472.0,Facade of weathered building with dirty bright yellow wall and shabby closed windows
1935,pexels-photo-7561183,jpeg,pexels,3648.0,5472.0,Shabby wall of building with closed window
1936,pexels-photo-7553676,jpeg,pexels,4160.0,6240.0,Aged neglected construction with wooden door located on grassy meadow with green trees in countryside on summer day in nature
1937,pexels-photo-7856894,jpeg,pexels,4160.0,6240.0,Exterior of aged stone shabby brick walls of abandoned building reflected on calm water surface in gloomy day
1938,pexels-photo-10921453,jpeg,pexels,3840.0,5760.0,Brown Concrete Building Under the Blue Sky
1939,pexels-photo-9909954,jpeg,pexels,3648.0,5472.0,Wrecked Wooden Boat on a River
1940,pexels-photo-7952779,jpeg,pexels,4000.0,6000.0,Cracked dry soil in desert
1942,pexels-photo-51394,jpeg,pexels,3450.0,5187.0,Brown Yellow Black Cross Orb Weaver Spider
1943,pexels-photo-40860,jpeg,pexels,1467.0,2191.0,Selective Focus Photography of Brown and Black Jumping Spider on White Textile
1944,pexels-photo-257552,jpeg,pexels,4123.0,6184.0,Close-up Portrait of Owl Against Sky
1945,pexels-photo-276298,jpeg,pexels,2592.0,3872.0,Macro Photography of Argiope Spider
1946,pexels-photo-970517,jpeg,pexels,2848.0,4272.0,Close-up Photo of Skull
1947,pexels-photo-1528375,jpeg,pexels,5304.0,7952.0,Selective Focus Photography of Skeleton
1948,pexels-photo-1270184,jpeg,pexels,4000.0,6000.0,Grayscale Photography of Human Skull
1949,pexels-photo-1096925,jpeg,pexels,2000.0,3008.0,Grey Skulls Piled on Ground
1950,pexels-photo-6156550,jpeg,pexels,4266.0,6399.0,Handmade skeleton of predatory fish with sharp teeth in black frame hanging on wall
1951,pexels-photo-5859423,jpeg,pexels,4000.0,6000.0,Decorations for Halloween with gravestone and web
1952,pexels-photo-6156526,jpeg,pexels,4329.0,6493.0,Old dry skull of mammal animal with cracks and holes placed on wooden table against blurred background
1956,pexels-photo-6495747,jpeg,pexels,4480.0,6720.0,Flowers and Candles Over the Tombs
1957,pexels-photo-8057332,jpeg,pexels,3772.0,5650.0,An Elderly Couple Consoling Each Other
1958,pexels-photo-6495720,jpeg,pexels,4399.0,6598.0,A Walkway Inside the Cemetery
1959,pexels-photo-6495744,jpeg,pexels,4480.0,6720.0,Old Cemetery with Bare Trees
1960,pexels-photo-3648309,jpeg,pexels,4024.0,6048.0,Man in Black Jacket Standing in Front of Grave
1962,pexels-photo-674732,jpeg,pexels,1363.0,2048.0,Cemetery Under the Cloudy Sky 
1963,pexels-photo-1431114,jpeg,pexels,2849.0,4288.0,Monochrome Photo of Statue
1964,pexels-photo-460617,jpeg,pexels,3000.0,4496.0,Graveyard on Forest Covered With Grasses
1965,pexels-photo-243174,jpeg,pexels,3575.0,5363.0,Gray Concrete Gravestone
1966,pexels-photo-102128,jpeg,pexels,3348.0,5024.0,2 White Headstone Inside Cemetery during Daytime
1967,pexels-photo-243175,jpeg,pexels,3214.0,4822.0,Gray Cross Statue Near Tree
1968,pexels-photo-7317916,jpeg,pexels,3268.0,4895.0,A Person Holding a Wooden Coffin
1969,pexels-photo-6841459,jpeg,pexels,4480.0,6720.0,People Weraing Black and Standing Over a Grave 
1970,pexels-photo-7317734,jpeg,pexels,3268.0,4896.0,People Sitting on the Bench
1971,pexels-photo-7317678,jpeg,pexels,2757.0,4130.0,A Brown Wooden Coffin
1972,pexels-photo-8986709,jpeg,pexels,2670.0,4000.0,A Bouquet of White Flowers
1973,pexels-photo-7317671,jpeg,pexels,3268.0,4896.0,Flowers on the Floor
1974,pexels-photo-7317676,jpeg,pexels,3268.0,4895.0,Flowers on the Chair
1975,pexels-photo-10485440,jpeg,pexels,4082.0,6123.0,Mourners Standing in Black
1976,pexels-photo-7317682,jpeg,pexels,3268.0,4895.0,Wooden Coffin Near the Flowers
1977,pexels-photo-10484346,jpeg,pexels,4103.0,6154.0,Man in Black Suit Carrying Coffin on Shoulder
1978,pexels-photo-6275779,jpeg,pexels,3329.0,4993.0,A Butterfly on a Person's Palm
1979,pexels-photo-7317670,jpeg,pexels,2899.0,4342.0,Dried Flowers Near a Brown Wooden Coffin
1980,pexels-photo-10485439,jpeg,pexels,4103.0,6154.0,A Girl Holding a Stuffed Toy
1981,pexels-photo-10485631,jpeg,pexels,4103.0,6154.0,People in Black Clothes Holding Black Umbrellas 
1982,pexels-photo-10496916,jpeg,pexels,4092.0,6138.0,Mourner in Black Dress
1983,pexels-photo-8986725,jpeg,pexels,2670.0,4000.0,Person Giving Comfort To A Mourning Woman
1984,pexels-photo-10484326,jpeg,pexels,4057.0,6086.0,Funeral Procession at the Graveyard
1985,pexels-photo-10484328,jpeg,pexels,3852.0,5778.0,Men in Black Clothes Carrying a Coffin
1986,pexels-photo-10484331,jpeg,pexels,4006.0,6009.0,Men in Black Clothes Carrying a Coffin in Cemetery
1987,pexels-photo-10484347,jpeg,pexels,4103.0,6154.0,People Carrying Coffin
1988,pexels-photo-7317918,jpeg,pexels,3180.0,4764.0,A Group of People Standing Near a Wooden Coffin
1990,pexels-photo-8986702,jpeg,pexels,2670.0,4000.0,Woman In Black Dress With White Flowers
